last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Hanabusa,Colleen,W.,NA,NA,Colleen Hanabusa,1951-05-04,F,rep,HI,1,NA,Democrat,https://hanabusa.house.gov,422 Cannon House Office Building; Washington DC 20515-1101,202-225-2726,NA,https://hanabusa.house.gov/rss.xml,RepHanabusa,RepColleenHanabusa,NA,NA,H001050,02010,N00025881,NA,"H2HI02110,S4HI00144",61258,412418,17745,Colleen Hanabusa,NA,21124,Colleen Hanabusa
Comer,James,NA,NA,NA,James Comer,1972-08-19,M,rep,KY,1,NA,Republican,https://comer.house.gov,1513 Longworth House Office Building; Washington DC 20515-1701,202-225-3115,NA,https://comer.house.gov/rss.xml,NA,congressmancomer,NA,NA,C001108,NA,N00038260,NA,H6KY01110,76619,412676,35169,James Comer Jr.,NA,21565,James Comer (politician)
Evans,Dwight,NA,NA,NA,Dwight Evans,1954-05-16,M,rep,PA,2,NA,Democrat,https://evans.house.gov,1105 Longworth House Office Building; Washington DC 20515-3802,202-225-4001,NA,https://evans.house.gov/rss.xml,RepDwightEvans,RepDwightEvans,NA,NA,E000296,NA,N00038450,NA,H6PA02171,56729,412677,9128,Dwight Evans,NA,21566,Dwight Evans (politician)
Harris,Kamala,NA,NA,NA,Kamala D. Harris,1964-10-20,F,sen,CA,NA,3,Democrat,https://www.harris.senate.gov,112 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.harris.senate.gov/contact,NA,SenKamalaHarris,SenatorKamalaHarris,NA,UCe1ciA1TDa5F9K6Ufr_6Fsw,H001075,NA,N00036915,S387,S6CA00584,1018696,412678,120012,Kamala Harris,NA,41701,Kamala Harris
Kennedy,John,Neely,NA,NA,John Kennedy,1951-11-21,M,sen,LA,NA,3,Republican,https://www.kennedy.senate.gov/public,383 Russell Senate Office Building Washington DC 20510,202-224-4623,https://www.kennedy.senate.gov/public/email-me,NA,SenJohnKennedy,JohnKennedyLouisiana,NA,NA,K000393,NA,N00026823,S389,S4LA00065,1011723,412679,35496,John Neely Kennedy,NA,41703,John Kennedy (Louisiana politician)
Hassan,Margaret,Wood,NA,Maggie,Margaret Wood Hassan,1958-02-27,F,sen,NH,NA,3,Democrat,https://www.hassan.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-3324,https://www.hassan.senate.gov/content/contact-senator,NA,Senatorhassan,SenatorHassan,NA,NA,H001076,NA,N00038397,S388,S6NH00091,67481,412680,42552,Maggie Hassan,NA,41702,Maggie Hassan
Cortez Masto,Catherine,NA,NA,NA,Catherine Cortez Masto,1964-03-29,F,sen,NV,NA,3,Democrat,https://www.cortezmasto.senate.gov,204 Russell Senate Office Building Washington DC 20510,202-224-3542,https://www.cortezmasto.senate.gov/contact,NA,sencortezmasto,SenatorCortezMasto,NA,UCip_83SiKUqwnUT57VOXrCg,C001113,NA,N00037161,S385,S6NV00200,105698,412681,69579,Catherine Cortez Masto,NA,41700,Catherine Cortez Masto
Schneider,Bradley,S.,NA,NA,Bradley Scott Schneider,1961-08-20,M,rep,IL,10,NA,Democrat,https://schneider.house.gov,1432 Longworth House Office Building; Washington DC 20515-1310,202-225-4835,NA,http://schneider.house.gov/rss.xml,repschneider,CongressmanBradSchneider,RepBradSchneider,NA,S001190,02124,N00033101,NA,H2IL10068,63948,412534,134948,Brad Schneider,NA,21326,Brad Schneider
Shea-Porter,Carol,NA,NA,NA,Carol Shea-Porter,1952-12-02,F,rep,NH,1,NA,Democrat,https://shea-porter.house.gov,1530 Longworth House Office Building; Washington DC 20515-2901,202-225-5456,NA,http://shea-porter.house.gov/rss.xml,repsheaporter,repsheaporter,RepCarolSheaPorter,UC0BlY15LDmmr0iNXXixJg_g,S001170,01861,N00028091,NA,H6NH01230,1021773,412219,65891,Carol Shea-Porter,NA,20731,Carol Shea-Porter
O’Halleran,Tom,NA,NA,NA,Tom O’Halleran,1946-01-24,M,rep,AZ,1,NA,Democrat,https://ohalleran.house.gov,126 Cannon House Office Building; Washington DC 20515-0301,202-225-3361,NA,NA,repohalleran,repohalleran,NA,NA,O000171,NA,N00037515,NA,H6AZ01199,104523,412682,28499,NA,NA,21739,Tom O'Halleran
Biggs,Andy,NA,NA,NA,Andy Biggs,1958-11-07,M,rep,AZ,5,NA,Republican,https://biggs.house.gov,1626 Longworth House Office Building; Washington DC 20515-0305,202-225-2635,NA,NA,RepAndyBiggsAZ,RepAndyBiggs,NA,UCqSq9kWOxk9yNTeILBCVC1w,B001302,NA,N00039293,NA,H6AZ05083,105145,412683,28088,NA,NA,21705,Andy Biggs
Khanna,Ro,NA,NA,NA,Ro Khanna,1976-09-13,M,rep,CA,17,NA,Democrat,https://khanna.house.gov,513 Cannon House Office Building; Washington DC 20515-0517,202-225-2631,NA,NA,RepRoKhanna,RepRoKhanna,NA,UCr4KOYv1o1oEQhy1jhhm3pQ,K000389,NA,N00026427,NA,H4CA12055,31129,412684,29473,NA,NA,21728,Ro Khanna
Panetta,Jimmy,NA,NA,NA,Jimmy Panetta,1969-10-01,M,rep,CA,20,NA,Democrat,https://panetta.house.gov,228 Cannon House Office Building; Washington DC 20515-0520,202-225-2861,NA,NA,RepJimmyPanetta,RepJimmyPanetta,NA,UCmw-aERG51C96edMDPN7fXQ,P000613,NA,N00038601,NA,H6CA20152,104727,412685,169078,NA,NA,21740,Jimmy Panetta
Carbajal,Salud,NA,NA,NA,Salud O. Carbajal,1964-11-18,M,rep,CA,24,NA,Democrat,https://carbajal.house.gov,212 Cannon House Office Building; Washington DC 20515-0524,202-225-3601,NA,NA,RepCarbajal,repsaludcarbajal,repcarbajal,NA,C001112,NA,N00037015,NA,H6CA24303,104728,412686,81569,NA,NA,21709,Salud Carbajal
Barragán,Nanette,NA,NA,NA,Nanette Diaz Barragán,1976-09-15,F,rep,CA,44,NA,Democrat,https://barragan.house.gov,1320 Longworth House Office Building; Washington DC 20515-0544,202-225-8220,NA,NA,RepBarragan,CongresswomanBarragan,NA,NA,B001300,NA,N00037019,NA,H6CA44103,104730,412687,166270,NA,NA,21703,Nanette Barragán
Correa,J.,Luis,NA,NA,J. Luis Correa,1958-01-24,M,rep,CA,46,NA,Democrat,https://correa.house.gov,1039 Longworth House Office Building; Washington DC 20515-0546,202-225-2965,NA,NA,reploucorrea,RepLouCorrea,NA,UCIKJJp4QJIDjnjodc23qKkw,C001110,NA,N00037260,NA,H6CA46116,46310,412688,9732,NA,NA,21711,Lou Correa
Blunt Rochester,Lisa,NA,NA,NA,Lisa Blunt Rochester,1962-02-10,F,rep,DE,0,NA,Democrat,https://bluntrochester.house.gov,1123 Longworth House Office Building; Washington DC 20515-0800,202-225-4165,NA,NA,RepLBR,Rep.BluntRochester,NA,NA,B001303,NA,N00038414,NA,H6DE00206,104772,412689,173249,NA,NA,21706,Lisa Blunt Rochester
Gaetz,Matt,NA,NA,NA,Matt Gaetz,1982-05-07,M,rep,FL,1,NA,Republican,https://gaetz.house.gov,507 Cannon House Office Building; Washington DC 20515-0901,202-225-4136,NA,NA,RepMattGaetz,CongressmanMattGaetz,NA,UClqXcJew_A3s8qiX-T4a9CA,G000578,NA,N00039503,NA,H6FL01119,104528,412690,117101,NA,NA,21719,Matt Gaetz
Dunn,Neal,NA,NA,NA,Neal P. Dunn,1953-02-16,M,rep,FL,2,NA,Republican,https://dunn.house.gov,423 Cannon House Office Building; Washington DC 20515-0902,202-225-5235,NA,NA,drnealdunnfl2,drnealdunnfl2,NA,UCRTGfrYP-RuDzJ2KGok7TRA,D000628,NA,N00037442,NA,H6FL02208,104529,412691,166297,NA,NA,21714,Neal Dunn
Rutherford,John,NA,NA,NA,John H. Rutherford,1952-09-02,M,rep,FL,4,NA,Republican,https://rutherford.house.gov,230 Cannon House Office Building; Washington DC 20515-0904,202-225-2501,NA,NA,RepRutherfordFL,RepRutherfordFL,NA,NA,R000609,NA,N00039777,NA,H6FL04105,104531,412692,172542,NA,NA,21744,John Rutherford (Florida politician)
Lawson,Al,NA,NA,NA,"Al Lawson, Jr.",1948-09-21,M,rep,FL,5,NA,Democrat,https://lawson.house.gov,1337 Longworth House Office Building; Washington DC 20515-0905,202-225-0123,NA,NA,RepAlLawsonJr,RepAlLawsonJr,NA,NA,L000586,NA,N00030642,NA,H0FL02086,90480,412693,24263,NA,NA,21732,Al Lawson
Murphy,Stephanie,NA,NA,NA,Stephanie N. Murphy,1978-09-16,F,rep,FL,7,NA,Democrat,https://stephaniemurphy.house.gov,1237 Longworth House Office Building; Washington DC 20515-0907,202-225-4035,NA,NA,RepStephMurphy,RepStephMurphy,RepStephMurphy,NA,M001202,NA,N00040133,NA,H6FL07140,103502,412694,173426,NA,NA,21738,Stephanie Murphy
Soto,Darren,NA,NA,NA,Darren Soto,1978-02-25,M,rep,FL,9,NA,Democrat,https://soto.house.gov,1429 Longworth House Office Building; Washington DC 20515-0909,202-225-9889,NA,NA,RepDarrenSoto,CongressmanDarrenSoto,repdarrensoto,NA,S001200,NA,N00037422,NA,H6FL09179,104534,412695,67618,NA,NA,21746,Darren Soto
Demings,Val,NA,NA,NA,Val Butler Demings,1957-03-12,F,rep,FL,10,NA,Democrat,https://demings.house.gov,238 Cannon House Office Building; Washington DC 20515-0910,202-225-2176,NA,NA,RepValDemings,RepresentativeValDemings,NA,UCkcshqwFNJG6XeduOforhig,D000627,NA,N00033449,NA,H2FL08063,623713,412696,137637,NA,NA,21713,Val Demings
Crist,Charlie,NA,NA,NA,Charlie Crist,1956-07-24,M,rep,FL,13,NA,Democrat,https://crist.house.gov,427 Cannon House Office Building; Washington DC 20515-0913,202-225-5961,NA,NA,repcharliecrist,RepCharlieCrist,NA,NA,C001111,NA,N00002942,NA,H6FL13205,7960,412697,24311,NA,NA,21712,Charlie Crist
Mast,Brian,NA,NA,NA,Brian J. Mast,1980-07-10,M,rep,FL,18,NA,Republican,https://mast.house.gov,2182 Rayburn House Office Building; Washington DC 20515-0918,202-225-3026,NA,NA,repbrianmast,repbrianmast,repbrianmast,NA,M001199,NA,N00037269,NA,H6FL18097,104540,412698,166245,Brian Mast,NA,21735,Brian Mast
Rooney,Francis,NA,NA,NA,Francis Rooney,1953-12-04,M,rep,FL,19,NA,Republican,https://francisrooney.house.gov,120 Cannon House Office Building; Washington DC 20515-0919,202-225-2536,NA,NA,RepRooney,RepRooney,NA,UC5dLBbrW1JwIGs9h248lk6g,R000607,NA,N00040007,NA,H6FL19087,73021,412699,172678,NA,NA,21742,Francis Rooney
Ferguson,A.,Drew,IV,NA,A. Drew Ferguson IV,1967-11-15,M,rep,GA,3,NA,Republican,https://ferguson.house.gov,1032 Longworth House Office Building; Washington DC 20515-1003,202-225-5901,NA,NA,RepDrewFerguson,RepDrewFerguson,NA,UCuK7_j2sREWi_7wBAN477bg,F000465,NA,N00039090,NA,H6GA03113,104731,412700,168132,Drew Ferguson,NA,21717,Drew Ferguson (politician)
Krishnamoorthi,Raja,NA,NA,NA,Raja Krishnamoorthi,1973-07-19,M,rep,IL,8,NA,Democrat,https://krishnamoorthi.house.gov,515 Cannon House Office Building; Washington DC 20515-1308,202-225-3711,NA,NA,congressmanraja,congressmanraja,NA,NA,K000391,NA,N00033240,NA,H6IL08147,103408,412701,117519,NA,NA,21730,Raja Krishnamoorthi
Banks,Jim,NA,NA,NA,Jim Banks,1979-07-16,M,rep,IN,3,NA,Republican,https://banks.house.gov,509 Cannon House Office Building; Washington DC 20515-1403,202-225-4436,NA,NA,RepJimBanks,RepJimBanks,NA,UC_FR6TySW9uxvhjozkis6Xg,B001299,NA,N00037185,NA,H6IN03229,89806,412702,116801,Jim Banks,NA,21702,Jim Banks
Hollingsworth,Trey,NA,NA,NA,Trey Hollingsworth,1983-09-12,M,rep,IN,9,NA,Republican,https://hollingsworth.house.gov,1641 Longworth House Office Building; Washington DC 20515-1409,202-225-5315,NA,NA,reptrey,reptrey,NA,UCTgS8a_zLg8HpUnk5WXY5ag,H001074,NA,N00038429,NA,H6IN09176,104247,412703,167423,Trey Hollingsworth,NA,21725,Trey Hollingsworth
Marshall,Roger,NA,NA,NA,Roger W. Marshall,1960-08-09,M,rep,KS,1,NA,Republican,https://marshall.house.gov,312 Cannon House Office Building; Washington DC 20515-1601,202-225-2715,NA,NA,RepMarshall,rogermarshallmd,NA,UCR3nOFMqBB-kRpKFwgapMaQ,M001198,NA,N00037034,NA,H6KS01179,103425,412704,172080,NA,NA,21734,Roger Marshall (politician)
Higgins,Clay,NA,NA,NA,Clay Higgins,1961-08-24,M,rep,LA,3,NA,Republican,https://clayhiggins.house.gov,1711 Longworth House Office Building; Washington DC 20515-1803,202-225-2031,NA,NA,RepClayHiggins,CongressmanClayHiggins,NA,NA,H001077,NA,N00039953,NA,H6LA03148,106094,412705,174484,NA,NA,21724,Clay Higgins
Johnson,Mike,NA,NA,NA,Mike Johnson,1972-01-30,M,rep,LA,4,NA,Republican,https://mikejohnson.house.gov,327 Cannon House Office Building; Washington DC 20515-1804,202-225-2777,NA,NA,RepMikeJohnson,RepMikeJohnson,NA,UCzqBEpeIaDEfvAtsA53Fx2Q,J000299,NA,N00039106,NA,H6LA04138,106095,412706,156097,NA,NA,21727,Mike Johnson (Louisiana politician)
Brown,Anthony,NA,NA,NA,Anthony G. Brown,1961-11-21,M,rep,MD,4,NA,Democrat,https://anthonybrown.house.gov,1505 Longworth House Office Building; Washington DC 20515-2004,202-225-8699,NA,NA,RepAnthonyBrown,RepAnthonyBrown,RepAnthonyBrown,NA,B001304,NA,N00036999,NA,H6MD04209,1029537,412707,19344,NA,NA,21707,Anthony G. Brown
Raskin,Jamie,NA,NA,NA,Jamie Raskin,1962-12-13,M,rep,MD,8,NA,Democrat,https://raskin.house.gov,431 Cannon House Office Building; Washington DC 20515-2008,202-225-5341,NA,NA,repraskin,repraskin,NA,UChxDE6vho5BfBTOqiBsDmKg,R000606,NA,N00037036,NA,H6MD08457,12924,412708,65904,NA,NA,21741,Jamie Raskin
Bergman,Jack,NA,NA,NA,Jack Bergman,1947-02-02,M,rep,MI,1,NA,Republican,https://bergman.house.gov,414 Cannon House Office Building; Washington DC 20515-2201,202-225-4735,NA,NA,RepJackBergman,RepJackBergman,RepJackBergman,NA,B001301,NA,N00039533,NA,H6MI01226,1020529,412709,170172,NA,NA,21704,Jack Bergman
Mitchell,Paul,NA,NA,NA,Paul Mitchell,1961-05-08,M,rep,MI,10,NA,Republican,https://mitchell.house.gov,211 Cannon House Office Building; Washington DC 20515-2210,202-225-2106,NA,NA,RepPaulMitchell,reppaulmitchell,NA,UCisQXodHJRZDaLtFMq_TzWg,M001201,NA,N00036274,NA,H4MI04118,103809,412710,152464,NA,NA,21737,Paul Mitchell (politician)
Lewis,Jason,NA,NA,NA,Jason Lewis,1955-09-23,M,rep,MN,2,NA,Republican,https://jasonlewis.house.gov,418 Cannon House Office Building; Washington DC 20515-2302,202-225-2271,NA,NA,RepJasonLewis,RepJasonLewis,NA,NA,L000587,NA,N00038400,NA,H6MN02149,155,412711,171558,NA,NA,21733,Jason Lewis (Minnesota politician)
Budd,Ted,NA,NA,NA,Ted Budd,1971-10-21,M,rep,NC,13,NA,Republican,https://budd.house.gov,118 Cannon House Office Building; Washington DC 20515-3313,202-225-4531,NA,NA,RepTedBudd,RepTedBudd,NA,NA,B001305,NA,N00039551,NA,H6NC13129,103513,412712,171489,Ted Budd,NA,21708,Ted Budd
Bacon,Don,NA,NA,NA,Don Bacon,1963-08-16,M,rep,NE,2,NA,Republican,https://bacon.house.gov,1516 Longworth House Office Building; Washington DC 20515-2702,202-225-4155,NA,NA,repdonbacon,RepDonBacon,NA,UCR9abI1lZzAZ6HwQXc-dLFQ,B001298,NA,N00037049,NA,H6NE02125,103442,412713,166299,NA,NA,21701,Don Bacon (politician)
Gottheimer,Josh,NA,NA,NA,Josh Gottheimer,1975-03-08,M,rep,NJ,5,NA,Democrat,https://gottheimer.house.gov,213 Cannon House Office Building; Washington DC 20515-3005,202-225-4465,NA,NA,RepJoshG,RepJoshG,NA,NA,G000583,NA,N00036944,NA,H6NJ05171,9275683,412714,169202,NA,NA,21723,Josh Gottheimer
Rosen,Jacky,NA,NA,NA,Jacky Rosen,1957-08-02,F,rep,NV,3,NA,Democrat,https://rosen.house.gov,413 Cannon House Office Building; Washington DC 20515-2803,202-225-3252,NA,NA,repjackyrosen,RepJackyRosen,NA,NA,R000608,NA,N00038734,NA,H6NV03139,104738,412715,169471,NA,NA,21743,Jacky Rosen
Kihuen,Ruben,NA,NA,NA,Ruben J. Kihuen,1980-04-25,M,rep,NV,4,NA,Democrat,https://kihuen.house.gov,313 Cannon House Office Building; Washington DC 20515-2804,202-225-9894,NA,NA,RepKihuen,RepKihuen,NA,NA,K000390,NA,N00033530,NA,H2NV00050,79707,412716,66851,NA,NA,21729,Ruben Kihuen
Suozzi,Thomas,NA,NA,NA,Thomas R. Suozzi,1962-08-31,M,rep,NY,3,NA,Democrat,https://suozzi.house.gov,226 Cannon House Office Building; Washington DC 20515-3203,202-225-3335,NA,NA,RepTomSuozzi,RepTomSuozzi,NA,UCHjLmETJ7qXtciV7dlAzzgQ,S001201,NA,N00038742,NA,H6NY03247,104747,412717,92111,NA,NA,21747,Thomas Suozzi
Espaillat,Adriano,NA,NA,NA,Adriano Espaillat,1954-09-27,M,rep,NY,13,NA,Democrat,https://espaillat.house.gov,1630 Longworth House Office Building; Washington DC 20515-3213,202-225-4365,NA,NA,RepEspaillat,RepEspaillat,NA,UCi0niBYFhEY70Dz8InbX5OQ,E000297,NA,N00034549,NA,H2NY13096,68413,412718,14379,NA,NA,21715,Adriano Espaillat
Faso,John,NA,NA,NA,John J. Faso,1952-08-25,M,rep,NY,19,NA,Republican,https://faso.house.gov,1616 Longworth House Office Building; Washington DC 20515-3219,202-225-5614,NA,NA,RepJohnFaso,RepJohnFaso,NA,NA,F000464,NA,N00037288,NA,H6NY19169,1021406,412719,4311,NA,NA,21716,John Faso
Tenney,Claudia,NA,NA,NA,Claudia Tenney,1961-02-04,F,rep,NY,22,NA,Republican,https://tenney.house.gov,512 Cannon House Office Building; Washington DC 20515-3222,202-225-3665,NA,NA,RepTenney,RepClaudiaTenney,NA,UCOQKVZSiiz9tkwVXYFuyICw,T000478,NA,N00036351,NA,H4NY22051,103481,412720,127668,NA,NA,21749,Claudia Tenney
Fitzpatrick,Brian,NA,NA,NA,Brian K. Fitzpatrick,1973-12-17,M,rep,PA,8,NA,Republican,https://fitzpatrick.house.gov,514 Cannon House Office Building; Washington DC 20515-3808,202-225-4276,NA,NA,repbrianfitz,repbrianfitzpatrick,NA,UCYMNcgHss4_Q5JY2vSvMpgw,F000466,NA,N00038779,NA,H6PA08277,103537,412721,167708,NA,NA,21718,Brian Fitzpatrick (American politician)
Smucker,Lloyd,NA,NA,NA,Lloyd Smucker,1964-01-23,M,rep,PA,16,NA,Republican,https://smucker.house.gov,516 Cannon House Office Building; Washington DC 20515-3816,202-225-2411,NA,NA,RepSmucker,RepSmucker,NA,UCs5iMvWy-oTHyf5HuwB7FCg,S001199,NA,N00038781,NA,H6PA16320,103540,412722,102454,NA,NA,21745,Lloyd Smucker
González-Colón,Jenniffer,NA,NA,NA,Jenniffer González-Colón,1976-08-05,F,rep,PR,0,NA,Republican,https://gonzalez-colon.house.gov,1529 Longworth House Office Building; Washington DC 20515-5401,202-225-2615,NA,NA,repjenniffer,RepJennifferGonzalezColon,NA,UCZj99h3-GNKjGGeyp7AJeXw,G000582,NA,N00037615,NA,H6PR00082,67353,412723,NA,NA,NA,NA,Jenniffer González
Kustoff,David,NA,NA,NA,David Kustoff,1966-10-08,M,rep,TN,8,NA,Republican,https://kustoff.house.gov,508 Cannon House Office Building; Washington DC 20515-4208,202-225-4714,NA,NA,repdavidkustoff,RepDavidKustoff,NA,UCK6U4plOKKMrCjv_h59spGQ,K000392,NA,N00025445,NA,H2TN07103,28903,412724,48997,NA,NA,21731,David Kustoff
Gonzalez,Vicente,NA,NA,NA,Vicente Gonzalez,1967-09-04,M,rep,TX,15,NA,Democrat,https://gonzalez.house.gov,113 Cannon House Office Building; Washington DC 20515-4315,202-225-2531,NA,NA,RepGonzalez,USCongressmanVicenteGonzalez,NA,UC5H6oYLKQ_xIXO5CG7fh4hw,G000581,NA,N00038809,NA,H6TX15162,103568,412725,166483,NA,NA,21722,Vicente González (politician)
Arrington,Jodey,NA,NA,NA,Jodey C. Arrington,1972-03-09,M,rep,TX,19,NA,Republican,https://arrington.house.gov,1029 Longworth House Office Building; Washington DC 20515-4319,202-225-4005,NA,NA,RepArrington,JodeyArrington,NA,NA,A000375,NA,N00038285,NA,H6TX19099,1016482,412726,155685,NA,NA,21700,Jodey Arrington
Taylor,Scott,NA,NA,NA,Scott Taylor,1979-06-27,M,rep,VA,2,NA,Republican,https://taylor.house.gov,412 Cannon House Office Building; Washington DC 20515-4602,202-225-4215,NA,NA,RepScottTaylor,RepScottTaylor,NA,UCL_UCG7VqJRfneFTwg8UVmg,T000477,NA,N00031263,NA,H0VA02118,96047,412727,144514,NA,NA,21748,Scott Taylor (politician)
McEachin,A.,Donald,NA,NA,A. Donald McEachin,1961-10-10,M,rep,VA,4,NA,Democrat,https://mceachin.house.gov,314 Cannon House Office Building; Washington DC 20515-4604,202-225-6365,NA,NA,RepMcEachin,RepMcEachin,NA,UCMoPYHuZ3fZho0ZixZCfiFg,M001200,NA,N00039327,NA,H6VA04061,103621,412728,8230,NA,NA,21736,Donald McEachin
Garrett,Thomas,NA,NA,NA,"Thomas A. Garrett, Jr.",1972-03-27,M,rep,VA,5,NA,Republican,https://tomgarrett.house.gov,415 Cannon House Office Building; Washington DC 20515-4605,202-225-4711,NA,NA,RepTomGarrett,congressman-Tom-Garrett-1835767753333490,NA,UC_lWS6tnQPcBPlmD2e99zKw,G000580,NA,N00038847,NA,H6VA05142,103625,412729,134493,NA,NA,21721,Thomas Garrett (Virginia politician)
Jayapal,Pramila,NA,NA,NA,Pramila Jayapal,1965-09-21,F,rep,WA,7,NA,Democrat,https://jayapal.house.gov,319 Cannon House Office Building; Washington DC 20515-4707,202-225-3106,NA,NA,RepJayapal,RepJayapal,NA,UCmyD0_-2Oowkfwc_Raghclw,J000298,NA,N00038858,NA,H6WA07458,9267128,412730,153141,NA,NA,21726,Pramila Jayapal
Gallagher,Mike,NA,NA,NA,Mike Gallagher,1984-03-03,M,rep,WI,8,NA,Republican,https://gallagher.house.gov,1007 Longworth House Office Building; Washington DC 20515-4908,202-225-5665,NA,NA,RepGallagher,RepMikeGallagher,NA,NA,G000579,NA,N00039330,NA,H6WI08155,104067,412731,171843,NA,NA,21720,Mike Gallagher (American politician)
Cheney,Liz,NA,NA,NA,Liz Cheney,1966-07-28,F,rep,WY,0,NA,Republican,https://cheney.house.gov,416 Cannon House Office Building; Washington DC 20515-5000,202-225-2311,NA,NA,RepLizCheney,replizcheney,NA,UCvL57Zp99QdDllF-KGziUAA,C001109,NA,N00035504,NA,H6WY00159,86147,412732,145932,NA,NA,21710,Liz Cheney
Estes,Ron,NA,NA,NA,Ron Estes,1956-07-19,M,rep,KS,4,NA,Republican,https://estes.house.gov,2452 Rayburn House Office Building; Washington DC 20515-1604,202-225-6216,https://estes.house.gov/contact/email,NA,RepRonEstes,RepRonEstes,NA,UC2clc28qcehIqotHQcthnWA,E000298,NA,N00040712,NA,H8KS04112,107963,412735,125031,Ron Estes,NA,NA,Ron Estes
Gianforte,Greg,NA,NA,NA,Greg Gianforte,1961-04-17,M,rep,MT,0,NA,Republican,https://gianforte.house.gov,1419 Longworth House Office Building; Washington DC 20515-2600,202-225-3211,NA,NA,NA,RepGianforte,NA,UCj4ocM2PHNKBbmMQF8k-wsQ,G000584,NA,N00040733,NA,H8MT01182,104895,412736,168594,Greg Gianforte,NA,NA,Greg Gianforte
Norman,Ralph,NA,Jr.,NA,Ralph Norman,1953-06-20,M,rep,SC,5,NA,Republican,https://norman.house.gov,2350 Rayburn House Office Building; Washington DC 20515-4005,202-225-5501,NA,NA,RepRalphNorman,RepRalphNorman,NA,NA,N000190,NA,N00027783,NA,H8SC05158,61996,412738,47930,Ralph W. Norman,NA,NA,Ralph Norman
Handel,Karen,NA,NA,NA,Karen C. Handel,1962-04-18,F,rep,GA,6,NA,Republican,https://handel.house.gov,1211 Longworth House Office Building; Washington DC 20515-1006,202-225-4501,NA,NA,repkhandel,RepKarenHandel,NA,NA,H001078,NA,N00035477,NA,H8GA06286,1026745,412737,69553,Karen Handel,NA,NA,Karen Handel
Gomez,Jimmy,NA,NA,NA,Jimmy Gomez,1974-11-25,M,rep,CA,34,NA,Democrat,https://gomez.house.gov,1226 Longworth House Office Building; Washington DC 20515-0534,202-225-6235,NA,NA,RepJimmyGomez,RepJimmyGomez,NA,NA,G000585,NA,N00040597,NA,H8CA34266,108883,412739,138524,Jimmy Gomez,NA,NA,Jimmy Gomez
Curtis,John,NA,NA,NA,John R. Curtis,1960-05-10,M,rep,UT,3,NA,Republican,https://curtis.house.gov,2236 Rayburn House Office Building; Washington DC 20515-4403,202-225-7751,NA,NA,RepJohnCurtis,RepJohnCurtis,NA,UChAQ4MD-HigmGnImSoAKBVA,C001114,NA,N00041221,NA,H8UT03238,NA,412740,123390,John Curtis (Utah),NA,NA,John Curtis (American politician)
Jones,Doug,NA,NA,NA,Doug Jones,1954-05-04,M,sen,AL,NA,2,Democrat,https://www.jones.senate.gov,326 Russell Senate Office Building Washington DC 20510,202-224-4124,https://www.jones.senate.gov/content/contact-senator,NA,sendougjones,senatordougjones,NA,UCL8akobkoN2lB5U3kaEjdBw,J000300,NA,N00024817,S393,S0AL00156,1024592,412741,176464,Doug Jones (Alabama),NA,41705,Doug Jones (politician)
Smith,Tina,Flint,NA,NA,Tina Smith,1958-03-04,F,sen,MN,NA,2,Democrat,https://www.smith.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.smith.senate.gov/content/contact-senator,NA,SenTinaSmith,USSenTinaSmith,NA,NA,S001203,NA,N00042353,S394,S8MN00578,111313,412742,152968,Tina Smith,NA,41706,Tina Smith
